"","from","to"
"538","uce-21531_aphimm","uce-2735_aphimm"
"539","uce-59109_aphimm","uce-3300_aphimm"
"540","uce-21535_aphimm","uce-2736_aphimm"
"541","uce-207746_aphimm","uce-3740_aphimm"
"542","uce-122139_aphimm","uce-3876_aphimm"
"543","uce-215434_aphimm","uce-3384_aphimm"
"544","uce-172046_aphimm","uce-2737_aphimm"
"545","uce-215369_aphimm","uce-3302_aphimm"
"546","uce-172040_aphimm","uce-3985_aphimm"
"547","uce-73042_aphimm","uce-3303_aphimm"
"548","uce-137264_aphimm","uce-3877_aphimm"
"549","uce-55595_aphimm","uce-3304_aphimm"
"550","uce-162228_aphimm","uce-3878_aphimm"
"551","uce-55599_aphimm","uce-3305_aphimm"
"552","uce-249503_aphimm","uce-3738_aphimm"
"553","uce-8442_aphimm","uce-3307_aphimm"
"554","uce-132080_aphimm","uce-3880_aphimm"
"555","uce-188062_aphimm","uce-2130_aphimm"
"556","uce-55379_aphimm","uce-2131_aphimm"
"557","uce-60240_aphimm","uce-3881_aphimm"
"558","uce-51690_aphimm","uce-3308_aphimm"
"559","uce-246898_aphimm","uce-2839_aphimm"
"560","uce-45077_aphimm","uce-2842_aphimm"
"561","uce-117262_aphimm","uce-2739_aphimm"
"562","uce-145717_aphimm","uce-2626_aphimm"
"563","uce-72899_aphimm","uce-3882_aphimm"
"564","uce-185425_aphimm","uce-2828_aphimm"
"565","uce-190706_aphimm","uce-3883_aphimm"
"566","uce-92795_aphimm","uce-2740_aphimm"
"567","uce-6882_aphimm","uce-4008_aphimm"
"568","uce-36352_aphimm","uce-3310_aphimm"
"569","uce-16338_aphimm","uce-3311_aphimm"
"570","uce-83398_aphimm","uce-2741_aphimm"
"571","uce-231240_aphimm","uce-3885_aphimm"
"572","uce-231243_aphimm","uce-3886_aphimm"
"573","uce-188281_aphimm","uce-2135_aphimm"
"574","uce-137318_aphimm","uce-3221_aphimm"
"575","uce-228802_aphimm","uce-3312_aphimm"
"576","uce-243916_aphimm","uce-2136_aphimm"
"577","uce-188285_aphimm","uce-2137_aphimm"
"578","uce-69847_aphimm","uce-2138_aphimm"
"579","uce-155088_aphimm","uce-2139_aphimm"
"580","uce-66175_aphimm","uce-2140_aphimm"
"581","uce-225503_aphimm","uce-2141_aphimm"
"582","uce-163150_aphimm","uce-2864_aphimm"
"583","uce-56270_aphimm","uce-2742_aphimm"
"584","uce-191815_aphimm","uce-2142_aphimm"
"585","uce-67606_aphimm","uce-3313_aphimm"
"586","uce-246524_aphimm","uce-2743_aphimm"
"587","uce-150096_aphimm","uce-2744_aphimm"
"588","uce-229317_aphimm","uce-2879_aphimm"
"589","uce-207099_aphimm","uce-3314_aphimm"
"590","uce-177920_aphimm","uce-2143_aphimm"
"591","uce-155889_aphimm","uce-2144_aphimm"
"592","uce-226930_aphimm","uce-2747_aphimm"
"593","uce-155882_aphimm","uce-2145_aphimm"
"594","uce-73947_aphimm","uce-3888_aphimm"
"595","uce-70208_aphimm","uce-2012_aphimm"
"596","uce-150945_aphimm","uce-4049_aphimm"
"597","uce-243354_aphimm","uce-4052_aphimm"
"598","uce-28343_aphimm","uce-3889_aphimm"
"599","uce-82757_aphimm","uce-3315_aphimm"
"600","uce-42604_aphimm","uce-3890_aphimm"
"601","uce-9246_aphimm","uce-3367_aphimm"
"602","uce-10910_aphimm","uce-2148_aphimm"
"603","uce-111581_aphimm","uce-2149_aphimm"
"604","uce-76885_aphimm","uce-2748_aphimm"
"605","uce-164505_aphimm","uce-3891_aphimm"
"606","uce-70024_aphimm","uce-3892_aphimm"
"607","uce-59468_aphimm","uce-3893_aphimm"
"608","uce-20375_aphimm","uce-2749_aphimm"
"609","uce-59662_aphimm","uce-2151_aphimm"
"610","uce-228701_aphimm","uce-4264_aphimm"
"611","uce-20571_aphimm","uce-3316_aphimm"
"612","uce-9644_aphimm","uce-3317_aphimm"
"613","uce-179454_aphimm","uce-2751_aphimm"
"614","uce-126634_aphimm","uce-3896_aphimm"
"615","uce-8866_aphimm","uce-3318_aphimm"
"616","uce-217126_aphimm","uce-2753_aphimm"
"617","uce-210473_aphimm","uce-2754_aphimm"
"618","uce-39243_aphimm","uce-2153_aphimm"
"619","uce-202627_aphimm","uce-2154_aphimm"
"620","uce-60178_aphimm","uce-4080_aphimm"
"621","uce-100065_aphimm","uce-3897_aphimm"
"622","uce-12821_aphimm","uce-3898_aphimm"
"623","uce-49410_aphimm","uce-3616_aphimm"
"624","uce-70790_aphimm","uce-4086_aphimm"
"625","uce-20213_aphimm","uce-2756_aphimm"
"626","uce-158934_aphimm","uce-2155_aphimm"
"627","uce-30207_aphimm","uce-2156_aphimm"
"628","uce-116330_aphimm","uce-3322_aphimm"
"629","uce-169948_aphimm","uce-3323_aphimm"
"630","uce-193420_aphimm","uce-3324_aphimm"
"631","uce-120377_aphimm","uce-2158_aphimm"
"632","uce-118881_aphimm","uce-3980_aphimm"
"633","uce-202756_aphimm","uce-3899_aphimm"
"634","uce-58842_aphimm","uce-3900_aphimm"
"635","uce-21609_aphimm","uce-3325_aphimm"
"636","uce-201221_aphimm","uce-3901_aphimm"
"637","uce-46729_aphimm","uce-3902_aphimm"
"638","uce-179145_aphimm","uce-3903_aphimm"
"639","uce-115643_aphimm","uce-2758_aphimm"
"640","uce-136796_aphimm","uce-2159_aphimm"
"641","uce-146587_aphimm","uce-3904_aphimm"
"642","uce-245384_aphimm","uce-2759_aphimm"
"643","uce-78498_aphimm","uce-3906_aphimm"
"644","uce-182406_aphimm","uce-3326_aphimm"
"645","uce-71771_aphimm","uce-3908_aphimm"
"646","uce-95936_aphimm","uce-3209_aphimm"
"647","uce-108802_aphimm","uce-2967_aphimm"
"648","uce-227701_aphimm","uce-3594_aphimm"
"649","uce-245140_aphimm","uce-3328_aphimm"
"650","uce-13797_aphimm","uce-2161_aphimm"
"651","uce-13060_aphimm","uce-2162_aphimm"
"652","uce-13791_aphimm","uce-2973_aphimm"
"653","uce-232526_aphimm","uce-2760_aphimm"
"654","uce-78542_aphimm","uce-2761_aphimm"
"655","uce-201040_aphimm","uce-3909_aphimm"
"656","uce-12753_aphimm","uce-3329_aphimm"
"657","uce-161680_aphimm","uce-3911_aphimm"
"658","uce-233125_aphimm","uce-2762_aphimm"
"659","uce-12759_aphimm","uce-3330_aphimm"
"660","uce-8305_aphimm","uce-2763_aphimm"
"661","uce-210290_aphimm","uce-3912_aphimm"
"662","uce-248872_aphimm","uce-2163_aphimm"
"663","uce-118723_aphimm","uce-2164_aphimm"
"664","uce-25515_aphimm","uce-4148_aphimm"
"665","uce-200660_aphimm","uce-2165_aphimm"
"666","uce-23726_aphimm","uce-2166_aphimm"
"667","uce-125814_aphimm","uce-3916_aphimm"
"668","uce-227472_aphimm","uce-3917_aphimm"
"669","uce-87951_aphimm","uce-3331_aphimm"
"670","uce-125818_aphimm","uce-3918_aphimm"
"671","uce-55969_aphimm","uce-2167_aphimm"
"672","uce-87825_aphimm","uce-3920_aphimm"
"673","uce-138907_aphimm","uce-3921_aphimm"
"674","uce-44458_aphimm","uce-3394_aphimm"
"675","uce-230055_aphimm","uce-2060_aphimm"
"676","uce-57231_aphimm","uce-2168_aphimm"
"677","uce-89724_aphimm","uce-3922_aphimm"
"678","uce-101088_aphimm","uce-3923_aphimm"
"679","uce-230749_aphimm","uce-3595_aphimm"
"680","uce-152554_aphimm","uce-3335_aphimm"
"681","uce-166480_aphimm","uce-3924_aphimm"
"682","uce-152558_aphimm","uce-3337_aphimm"
"683","uce-49212_aphimm","uce-3925_aphimm"
"684","uce-49215_aphimm","uce-3926_aphimm"
"685","uce-71356_aphimm","uce-2170_aphimm"
"686","uce-4031_aphimm","uce-3338_aphimm"
"687","uce-166648_aphimm","uce-3029_aphimm"
"688","uce-227272_aphimm","uce-2171_aphimm"
"689","uce-250236_aphimm","uce-3927_aphimm"
"690","uce-159558_aphimm","uce-2767_aphimm"
"691","uce-148854_aphimm","uce-2768_aphimm"
"692","uce-166460_aphimm","uce-3339_aphimm"
"693","uce-162149_aphimm","uce-3340_aphimm"
"694","uce-200316_aphimm","uce-4182_aphimm"
"695","uce-41185_aphimm","uce-3929_aphimm"
"696","uce-159082_aphimm","uce-2770_aphimm"
"697","uce-249192_aphimm","uce-2944_aphimm"
"698","uce-138839_aphimm","uce-2173_aphimm"
"699","uce-54186_aphimm","uce-2174_aphimm"
"700","uce-143388_aphimm","uce-3291_aphimm"
"701","uce-169330_aphimm","uce-2175_aphimm"
"702","uce-143284_aphimm","uce-2774_aphimm"
"703","uce-227091_aphimm","uce-3050_aphimm"
"704","uce-91139_aphimm","uce-3930_aphimm"
"705","uce-113774_aphimm","uce-3343_aphimm"
"706","uce-122633_aphimm","uce-3931_aphimm"
"707","uce-166006_aphimm","uce-2775_aphimm"
"708","uce-118982_aphimm","uce-2176_aphimm"
"709","uce-184363_aphimm","uce-3933_aphimm"
"710","uce-156507_aphimm","uce-2776_aphimm"
"711","uce-122144_aphimm","uce-4211_aphimm"
"712","uce-26731_aphimm","uce-3934_aphimm"
"713","uce-219558_aphimm","uce-2177_aphimm"
"714","uce-16941_aphimm","uce-3935_aphimm"
"715","uce-198886_aphimm","uce-3063_aphimm"
"716","uce-122148_aphimm","uce-2778_aphimm"
"717","uce-234027_aphimm","uce-3936_aphimm"
"718","uce-187692_aphimm","uce-2779_aphimm"
"719","uce-54293_aphimm","uce-2780_aphimm"
"720","uce-247730_aphimm","uce-3073_aphimm"
"721","uce-29629_aphimm","uce-3202_aphimm"
"722","uce-249041_aphimm","uce-2178_aphimm"
"723","uce-9905_aphimm","uce-3345_aphimm"
"724","uce-249046_aphimm","uce-3084_aphimm"
"725","uce-154697_aphimm","uce-3346_aphimm"
"726","uce-9655_aphimm","uce-3347_aphimm"
"727","uce-176826_aphimm","uce-4240_aphimm"
"728","uce-83232_aphimm","uce-2782_aphimm"
"729","uce-9005_aphimm","uce-2827_aphimm"
"730","uce-200508_aphimm","uce-3869_aphimm"
"731","uce-83239_aphimm","uce-2783_aphimm"
"732","uce-155747_aphimm","uce-2179_aphimm"
"733","uce-66768_aphimm","uce-3639_aphimm"
"734","uce-96909_aphimm","uce-2912_aphimm"
"735","uce-134921_aphimm","uce-3348_aphimm"
"736","uce-88897_aphimm","uce-3937_aphimm"
"737","uce-42876_aphimm","uce-2180_aphimm"
"738","uce-212560_aphimm","uce-3938_aphimm"
"739","uce-228815_aphimm","uce-2181_aphimm"
"740","uce-198646_aphimm","uce-4210_aphimm"
"741","uce-176626_aphimm","uce-3105_aphimm"
"742","uce-187279_aphimm","uce-3349_aphimm"
"743","uce-131229_aphimm","uce-2182_aphimm"
"744","uce-234374_aphimm","uce-3350_aphimm"
"745","uce-7788_aphimm","uce-2183_aphimm"
"746","uce-27919_aphimm","uce-2222_aphimm"
"747","uce-88876_aphimm","uce-3351_aphimm"
"748","uce-228788_aphimm","uce-3940_aphimm"
"749","uce-158060_aphimm","uce-2784_aphimm"
"750","uce-148528_aphimm","uce-2184_aphimm"
"751","uce-149842_aphimm","uce-2730_aphimm"
"752","uce-158594_aphimm","uce-3353_aphimm"
"753","uce-21760_aphimm","uce-2786_aphimm"
"754","uce-119011_aphimm","uce-2000_aphimm"
"755","uce-106299_aphimm","uce-3354_aphimm"
"756","uce-217065_aphimm","uce-2185_aphimm"
"757","uce-171575_aphimm","uce-3356_aphimm"
"758","uce-127391_aphimm","uce-2787_aphimm"
"759","uce-130798_aphimm","uce-2186_aphimm"
"760","uce-206441_aphimm","uce-3942_aphimm"
"761","uce-69017_aphimm","uce-2788_aphimm"
"762","uce-44912_aphimm","uce-2187_aphimm"
"763","uce-234970_aphimm","uce-4319_aphimm"
"764","uce-30525_aphimm","uce-2789_aphimm"
"765","uce-117722_aphimm","uce-3699_aphimm"
"766","uce-189414_aphimm","uce-2188_aphimm"
"767","uce-143635_aphimm","uce-3943_aphimm"
"768","uce-120545_aphimm","uce-4301_aphimm"
"769","uce-25040_aphimm","uce-2189_aphimm"
"770","uce-202101_aphimm","uce-2190_aphimm"
"771","uce-138825_aphimm","uce-3297_aphimm"
"772","uce-228968_aphimm","uce-2791_aphimm"
"773","uce-218604_aphimm","uce-3946_aphimm"
"774","uce-8871_aphimm","uce-3154_aphimm"
"775","uce-202324_aphimm","uce-3357_aphimm"
"776","uce-171888_aphimm","uce-4314_aphimm"
"777","uce-238799_aphimm","uce-3569_aphimm"
"778","uce-49164_aphimm","uce-2122_aphimm"
"779","uce-12811_aphimm","uce-2792_aphimm"
"780","uce-78793_aphimm","uce-2191_aphimm"
"781","uce-139268_aphimm","uce-3948_aphimm"
"782","uce-42298_aphimm","uce-3949_aphimm"
"783","uce-236982_aphimm","uce-2793_aphimm"
"784","uce-246776_aphimm","uce-2794_aphimm"
"785","uce-246772_aphimm","uce-2795_aphimm"
"786","uce-179629_aphimm","uce-3950_aphimm"
"787","uce-40832_aphimm","uce-3951_aphimm"
"788","uce-179624_aphimm","uce-3952_aphimm"
"789","uce-212941_aphimm","uce-2192_aphimm"
"790","uce-239473_aphimm","uce-2193_aphimm"
"791","uce-190464_aphimm","uce-2194_aphimm"
"792","uce-115104_aphimm","uce-2005_aphimm"
"793","uce-160189_aphimm","uce-3360_aphimm"
"794","uce-141291_aphimm","uce-3955_aphimm"
"795","uce-244731_aphimm","uce-2797_aphimm"
"796","uce-84364_aphimm","uce-3956_aphimm"
"797","uce-175410_aphimm","uce-3192_aphimm"
"798","uce-60623_aphimm","uce-2195_aphimm"
"799","uce-187032_aphimm","uce-3598_aphimm"
"800","uce-52344_aphimm","uce-3958_aphimm"
"801","uce-13786_aphimm","uce-3362_aphimm"
"802","uce-128134_aphimm","uce-3959_aphimm"
"803","uce-201102_aphimm","uce-2197_aphimm"
"804","uce-128130_aphimm","uce-3960_aphimm"
"805","uce-232533_aphimm","uce-3961_aphimm"
"806","uce-13079_aphimm","uce-3319_aphimm"
"807","uce-87721_aphimm","uce-2800_aphimm"
"808","uce-39678_aphimm","uce-3962_aphimm"
"809","uce-87729_aphimm","uce-2801_aphimm"
"810","uce-10095_aphimm","uce-3963_aphimm"
"811","uce-84106_aphimm","uce-3964_aphimm"
"812","uce-81401_aphimm","uce-2802_aphimm"
"813","uce-223194_aphimm","uce-3026_aphimm"
"814","uce-227461_aphimm","uce-2803_aphimm"
"815","uce-200670_aphimm","uce-3364_aphimm"
"816","uce-250049_aphimm","uce-2804_aphimm"
"817","uce-87928_aphimm","uce-2200_aphimm"
"818","uce-174383_aphimm","uce-2806_aphimm"
"819","uce-141103_aphimm","uce-3366_aphimm"
"820","uce-168337_aphimm","uce-2929_aphimm"
"821","uce-114509_aphimm","uce-3965_aphimm"
"822","uce-227317_aphimm","uce-3966_aphimm"
"823","uce-183587_aphimm","uce-3967_aphimm"
"824","uce-230688_aphimm","uce-3968_aphimm"
"825","uce-110472_aphimm","uce-3969_aphimm"
"826","uce-227795_aphimm","uce-2808_aphimm"
"827","uce-219175_aphimm","uce-3368_aphimm"
"828","uce-67396_aphimm","uce-2201_aphimm"
"829","uce-182613_aphimm","uce-3247_aphimm"
"830","uce-182340_aphimm","uce-3369_aphimm"
"831","uce-166674_aphimm","uce-3370_aphimm"
"832","uce-200705_aphimm","uce-2639_aphimm"
"833","uce-166670_aphimm","uce-3371_aphimm"
"834","uce-172848_aphimm","uce-3373_aphimm"
"835","uce-172846_aphimm","uce-3374_aphimm"
"836","uce-189071_aphimm","uce-3113_aphimm"
"837","uce-122440_aphimm","uce-2810_aphimm"
"838","uce-201075_aphimm","uce-3583_aphimm"
"839","uce-227263_aphimm","uce-3375_aphimm"
"840","uce-76354_aphimm","uce-2202_aphimm"
"841","uce-21420_aphimm","uce-2203_aphimm"
"842","uce-148844_aphimm","uce-3971_aphimm"
"843","uce-166456_aphimm","uce-2204_aphimm"
"844","uce-8993_aphimm","uce-3376_aphimm"
"845","uce-21428_aphimm","uce-2205_aphimm"
"846","uce-70819_aphimm","uce-2732_aphimm"
"847","uce-86980_aphimm","uce-2812_aphimm"
"848","uce-57557_aphimm","uce-2092_aphimm"
"849","uce-241815_aphimm","uce-2813_aphimm"
"850","uce-114163_aphimm","uce-2208_aphimm"
"851","uce-54197_aphimm","uce-3377_aphimm"
"852","uce-215501_aphimm","uce-2814_aphimm"
"853","uce-172668_aphimm","uce-2209_aphimm"
"854","uce-84630_aphimm","uce-2815_aphimm"
"855","uce-144760_aphimm","uce-3974_aphimm"
"856","uce-166589_aphimm","uce-3378_aphimm"
"857","uce-143290_aphimm","uce-3975_aphimm"
"858","uce-31491_aphimm","uce-2816_aphimm"
"859","uce-166581_aphimm","uce-3379_aphimm"
"860","uce-91693_aphimm","uce-2817_aphimm"
"861","uce-182986_aphimm","uce-4161_aphimm"
"862","uce-143726_aphimm","uce-2210_aphimm"
"863","uce-188424_aphimm","uce-2818_aphimm"
"864","uce-94629_aphimm","uce-2113_aphimm"
"865","uce-118312_aphimm","uce-3287_aphimm"
"866","uce-21511_aphimm","uce-2116_aphimm"
"867","uce-118317_aphimm","uce-3380_aphimm"
"868","uce-144985_aphimm","uce-2211_aphimm"
"869","uce-62678_aphimm","uce-2820_aphimm"
"870","uce-132132_aphimm","uce-2821_aphimm"
"871","uce-143505_aphimm","uce-3382_aphimm"
"872","uce-92807_aphimm","uce-3640_aphimm"
"873","uce-133799_aphimm","uce-2213_aphimm"
"874","uce-210220_aphimm","uce-3203_aphimm"
"875","uce-230260_aphimm","uce-3301_aphimm"
"876","uce-148199_aphimm","uce-2134_aphimm"
"877","uce-57954_aphimm","uce-2822_aphimm"
"878","uce-162971_aphimm","uce-3979_aphimm"
"879","uce-231799_aphimm","uce-2214_aphimm"
"880","uce-77771_aphimm","uce-3386_aphimm"
"881","uce-149956_aphimm","uce-2108_aphimm"
"882","uce-106516_aphimm","uce-2824_aphimm"
"883","uce-109096_aphimm","uce-2150_aphimm"
"884","uce-168947_aphimm","uce-2152_aphimm"
"885","uce-45055_aphimm","uce-3387_aphimm"
"886","uce-164632_aphimm","uce-3388_aphimm"
"887","uce-36378_aphimm","uce-3389_aphimm"
"888","uce-97575_aphimm","uce-2215_aphimm"
"889","uce-153871_aphimm","uce-3800_aphimm"
"890","uce-183960_aphimm","uce-2216_aphimm"
"891","uce-33250_aphimm","uce-3390_aphimm"
"892","uce-96007_aphimm","uce-3391_aphimm"
"893","uce-12332_aphimm","uce-3981_aphimm"
"894","uce-207807_aphimm","uce-2516_aphimm"
"895","uce-119713_aphimm","uce-2640_aphimm"
"896","uce-92246_aphimm","uce-3392_aphimm"
"897","uce-16319_aphimm","uce-3393_aphimm"
"898","uce-69862_aphimm","uce-3332_aphimm"
"899","uce-45181_aphimm","uce-3334_aphimm"
"900","uce-128235_aphimm","uce-3333_aphimm"
"901","uce-163171_aphimm","uce-3336_aphimm"
"902","uce-154754_aphimm","uce-2172_aphimm"
"903","uce-122486_aphimm","uce-3395_aphimm"
"904","uce-229806_aphimm","uce-3341_aphimm"
"905","uce-192348_aphimm","uce-2217_aphimm"
"906","uce-9009_aphimm","uce-2826_aphimm"
"907","uce-92067_aphimm","uce-2218_aphimm"
"908","uce-171367_aphimm","uce-2219_aphimm"
"909","uce-131787_aphimm","uce-3397_aphimm"
"910","uce-98624_aphimm","uce-3982_aphimm"
"911","uce-192832_aphimm","uce-3398_aphimm"
"912","uce-192835_aphimm","uce-3399_aphimm"
"913","uce-196828_aphimm","uce-2220_aphimm"
"914","uce-32896_aphimm","uce-2294_aphimm"
"915","uce-247896_aphimm","uce-3983_aphimm"
"916","uce-10892_aphimm","uce-2221_aphimm"
"917","uce-10896_aphimm","uce-3667_aphimm"
"918","uce-117446_aphimm","uce-3401_aphimm"
"919","uce-208331_aphimm","uce-4054_aphimm"
"920","uce-64842_aphimm","uce-3355_aphimm"
"921","uce-47836_aphimm","uce-2829_aphimm"
"922","uce-231133_aphimm","uce-2223_aphimm"
"923","uce-48121_aphimm","uce-2830_aphimm"
"924","uce-150923_aphimm","uce-3986_aphimm"
"925","uce-144792_aphimm","uce-3402_aphimm"
"926","uce-44054_aphimm","uce-2224_aphimm"
"927","uce-126381_aphimm","uce-2196_aphimm"
"928","uce-242886_aphimm","uce-2225_aphimm"
"929","uce-98195_aphimm","uce-3987_aphimm"
"930","uce-187720_aphimm","uce-4174_aphimm"
"931","uce-67717_aphimm","uce-3988_aphimm"
"932","uce-249852_aphimm","uce-2226_aphimm"
"933","uce-206453_aphimm","uce-2831_aphimm"
"934","uce-83915_aphimm","uce-2832_aphimm"
"935","uce-44905_aphimm","uce-3607_aphimm"
"936","uce-28383_aphimm","uce-3905_aphimm"
"937","uce-106263_aphimm","uce-3989_aphimm"
"938","uce-163221_aphimm","uce-2833_aphimm"
"939","uce-120550_aphimm","uce-3990_aphimm"
"940","uce-140403_aphimm","uce-2227_aphimm"
"941","uce-36798_aphimm","uce-3991_aphimm"
"942","uce-97754_aphimm","uce-3403_aphimm"
"943","uce-60280_aphimm","uce-3404_aphimm"
"944","uce-8841_aphimm","uce-3405_aphimm"
"945","uce-8846_aphimm","uce-3396_aphimm"
"946","uce-180048_aphimm","uce-2229_aphimm"
"947","uce-72850_aphimm","uce-3400_aphimm"
"948","uce-180041_aphimm","uce-2230_aphimm"
"949","uce-197085_aphimm","uce-2834_aphimm"
"950","uce-21148_aphimm","uce-3907_aphimm"
"951","uce-175243_aphimm","uce-2835_aphimm"
"952","uce-93041_aphimm","uce-3993_aphimm"
"953","uce-197248_aphimm","uce-3412_aphimm"
"954","uce-171181_aphimm","uce-3407_aphimm"
"955","uce-129520_aphimm","uce-3408_aphimm"
"956","uce-58597_aphimm","uce-3710_aphimm"
"957","uce-55598_aphimm","uce-3306_aphimm"
"958","uce-60753_aphimm","uce-3409_aphimm"
"959","uce-185642_aphimm","uce-3994_aphimm"
"960","uce-132082_aphimm","uce-3879_aphimm"
"961","uce-197243_aphimm","uce-3406_aphimm"
"962","uce-141596_aphimm","uce-3995_aphimm"
"963","uce-64660_aphimm","uce-3410_aphimm"
"964","uce-182248_aphimm","uce-3915_aphimm"
"965","uce-217070_aphimm","uce-2400_aphimm"
"966","uce-154130_aphimm","uce-2836_aphimm"
"967","uce-5404_aphimm","uce-2646_aphimm"
"968","uce-99714_aphimm","uce-2253_aphimm"
"969","uce-20590_aphimm","uce-3996_aphimm"
"970","uce-209077_aphimm","uce-2837_aphimm"
"971","uce-25446_aphimm","uce-3413_aphimm"
"972","uce-23632_aphimm","uce-3997_aphimm"
"973","uce-85191_aphimm","uce-3998_aphimm"
"974","uce-67574_aphimm","uce-2265_aphimm"
"975","uce-154803_aphimm","uce-2231_aphimm"
"976","uce-141626_aphimm","uce-3999_aphimm"
"977","uce-125706_aphimm","uce-2840_aphimm"
"978","uce-18303_aphimm","uce-2841_aphimm"
"979","uce-19782_aphimm","uce-4000_aphimm"
"980","uce-158435_aphimm","uce-3309_aphimm"
"981","uce-208414_aphimm","uce-2233_aphimm"
"982","uce-99627_aphimm","uce-3472_aphimm"
"983","uce-47569_aphimm","uce-4002_aphimm"
"984","uce-5303_aphimm","uce-4003_aphimm"
"985","uce-200646_aphimm","uce-2235_aphimm"
"986","uce-200649_aphimm","uce-2236_aphimm"
"987","uce-95862_aphimm","uce-2126_aphimm"
"988","uce-224670_aphimm","uce-2843_aphimm"
"989","uce-96580_aphimm","uce-3414_aphimm"
"990","uce-52755_aphimm","uce-4004_aphimm"
"991","uce-5940_aphimm","uce-3415_aphimm"
"992","uce-143190_aphimm","uce-4005_aphimm"
"993","uce-27754_aphimm","uce-2238_aphimm"
"994","uce-108042_aphimm","uce-4006_aphimm"
"995","uce-227639_aphimm","uce-2845_aphimm"
"996","uce-233075_aphimm","uce-3418_aphimm"
"997","uce-121996_aphimm","uce-3419_aphimm"
"998","uce-91595_aphimm","uce-2311_aphimm"
"999","uce-230675_aphimm","uce-2312_aphimm"
"1000","uce-57098_aphimm","uce-2846_aphimm"
"1001","uce-121999_aphimm","uce-3420_aphimm"
"1002","uce-4014_aphimm","uce-3421_aphimm"
"1003","uce-91755_aphimm","uce-3422_aphimm"
"1004","uce-94325_aphimm","uce-3423_aphimm"
"1005","uce-49238_aphimm","uce-2318_aphimm"
"1006","uce-14400_aphimm","uce-2239_aphimm"
"1007","uce-4018_aphimm","uce-3704_aphimm"
"1008","uce-178419_aphimm","uce-4007_aphimm"
"1009","uce-182352_aphimm","uce-2240_aphimm"
"1010","uce-181884_aphimm","uce-3424_aphimm"
"1011","uce-227252_aphimm","uce-2241_aphimm"
"1012","uce-181887_aphimm","uce-3425_aphimm"
"1013","uce-50057_aphimm","uce-3648_aphimm"
"1014","uce-146070_aphimm","uce-4009_aphimm"
"1015","uce-169793_aphimm","uce-3253_aphimm"
"1016","uce-17211_aphimm","uce-2907_aphimm"
"1017","uce-182190_aphimm","uce-2847_aphimm"
"1018","uce-133329_aphimm","uce-2242_aphimm"
"1019","uce-205766_aphimm","uce-2849_aphimm"
"1020","uce-31662_aphimm","uce-3426_aphimm"
"1021","uce-105470_aphimm","uce-3427_aphimm"
"1022","uce-237312_aphimm","uce-4010_aphimm"
"1023","uce-114153_aphimm","uce-3428_aphimm"
"1024","uce-134691_aphimm","uce-3429_aphimm"
"1025","uce-9858_aphimm","uce-2853_aphimm"
"1026","uce-237078_aphimm","uce-2037_aphimm"
"1027","uce-63081_aphimm","uce-2855_aphimm"
"1028","uce-169040_aphimm","uce-2856_aphimm"
"1029","uce-132308_aphimm","uce-2857_aphimm"
"1030","uce-76563_aphimm","uce-2348_aphimm"
"1031","uce-91110_aphimm","uce-4012_aphimm"
"1032","uce-50849_aphimm","uce-2245_aphimm"
"1033","uce-166061_aphimm","uce-2350_aphimm"
"1034","uce-178960_aphimm","uce-3432_aphimm"
"1035","uce-21567_aphimm","uce-4014_aphimm"
